epoch,train_loss,val_loss,train_acc,val_acc,memory
84,0.08234572807947795,0.09676976688206196,tensor(0.4864),tensor(0.3896),56889
85,0.08187961081663768,0.09576315805315971,tensor(0.5081),tensor(0.3506),56594
86,0.08066274374723434,0.10294295102357864,tensor(0.4593),tensor(0.3160),56830
87,0.08203718314568202,0.10269899293780327,tensor(0.4115),tensor(0.3030),56948
88,0.08151361395915349,0.1026332825422287,tensor(0.4343),tensor(0.3074),56771
89,0.08097871840000152,0.09906451031565666,tensor(0.4680),tensor(0.3506),56771
90,0.08120694756507874,0.09734502620995045,tensor(0.4712),tensor(0.3550),57125
91,0.08139173040787379,0.09614559262990952,tensor(0.5016),tensor(0.3593),57420
92,0.07971813678741455,0.09493670985102654,tensor(0.4756),tensor(0.3593),57243
93,0.08109349012374878,0.09543135203421116,tensor(0.4864),tensor(0.3593),58853
94,0.07887536386648814,0.09770742245018482,tensor(0.4701),tensor(0.3766),56299
95,0.08178791503111521,0.09883970767259598,tensor(0.4506),tensor(0.3723),56948
96,0.07951726069053014,0.09485681168735027,tensor(0.4984),tensor(0.3680),56417
97,0.07936062812805175,0.10262627527117729,tensor(0.4745),tensor(0.3247),56830
98,0.08120487829049429,0.09697029553353786,tensor(0.4853),tensor(0.3506),56889
99,0.07923054099082946,0.09459576569497585,tensor(0.4908),tensor(0.3550),57003
100,0.07929231971502304,0.09924975223839283,tensor(0.4799),tensor(0.3333),57007
101,0.0799588772157828,0.09325032494962215,tensor(0.5342),tensor(0.3680),57888
102,0.07945655236641566,0.09491539560258389,tensor(0.5179),tensor(0.3550),57361
103,0.07874669631322224,0.09528002701699734,tensor(0.5266),tensor(0.3636),56944
104,0.07730982353289922,0.0943891741335392,tensor(0.5212),tensor(0.3766),56767
105,0.08043730755647023,0.0938925500959158,tensor(0.4897),tensor(0.3463),56830
106,0.07814663052558898,0.09462429955601692,tensor(0.5266),tensor(0.3550),56830
107,0.07788871377706527,0.09603983722627163,tensor(0.5081),tensor(0.3593),56708
108,0.07805649091800054,0.09785841219127178,tensor(0.4886),tensor(0.3593),56653
109,0.07754690150419871,0.09735972434282303,tensor(0.5168),tensor(0.3463),59110
110,0.07855981886386872,0.09773644618690014,tensor(0.5081),tensor(0.3723),56767
111,0.07905511806408565,0.10099020972847939,tensor(0.4745),tensor(0.3463),56653
112,0.07731292992830277,0.0934157744050026,tensor(0.5049),tensor(0.3766),56944
113,0.07708953469991683,0.0993991568684578,tensor(0.4452),tensor(0.3506),56889
114,0.07831214070320129,0.10504087992012501,tensor(0.4560),tensor(0.2944),56948
115,0.07812714825073878,0.09431225806474686,tensor(0.5331),tensor(0.3983),57066
116,0.07573874443769454,0.09910718724131584,tensor(0.5016),tensor(0.3506),56712
117,0.07903196612993876,0.09373597614467144,tensor(0.5255),tensor(0.3463),56830
118,0.07479299306869507,0.10095939598977566,tensor(0.4886),tensor(0.3420),56653
119,0.07615691522757212,0.09431273303925991,tensor(0.4962),tensor(0.3636),57538
120,0.07749662895997365,0.10135251842439175,tensor(0.4843),tensor(0.3247),57597
121,0.0765410840511322,0.09652221761643887,tensor(0.5440),tensor(0.3550),56653
122,0.07587539305289587,0.09580618143081665,tensor(0.5440),tensor(0.3377),57062
123,0.07501459072033564,0.09908886812627316,tensor(0.4810),tensor(0.3247),57243
124,0.07600776751836141,0.09914885275065899,tensor(0.4810),tensor(0.3723),56948
125,0.07783447156349818,0.09404120221734047,tensor(0.5505),tensor(0.3939),57003
126,0.07496997813383738,0.09337486699223518,tensor(0.5385),tensor(0.3506),57243
127,0.07693324387073516,0.09311959519982338,tensor(0.5700),tensor(0.3506),57003
128,0.07425677453478177,0.09376895613968372,tensor(0.5472),tensor(0.3636),57656
129,0.07609645326932271,0.09563579969108105,tensor(0.5049),tensor(0.3463),59552
130,0.07522857834895452,0.10138583928346634,tensor(0.5299),tensor(0.3680),58423
131,0.07468606382608414,0.09425346553325653,tensor(0.5548),tensor(0.3680),57892
132,0.07378391548991203,0.0915341917425394,tensor(0.5787),tensor(0.3723),56830
133,0.07429557343324025,0.09688315540552139,tensor(0.5548),tensor(0.3680),56889
134,0.07402883619070053,0.09607297740876675,tensor(0.5244),tensor(0.3853),56531
135,0.07515145689249039,0.1004640981554985,tensor(0.4788),tensor(0.3636),57125
136,0.07415386537710826,0.09762295335531235,tensor(0.4919),tensor(0.3810),56771
137,0.074612391491731,0.09831680916249752,tensor(0.5147),tensor(0.3983),56767
138,0.0732545922199885,0.10398164391517639,tensor(0.4658),tensor(0.3290),57066
139,0.07491342276334763,0.09285137243568897,tensor(0.5755),tensor(0.3810),57534
140,0.07378405630588532,0.10142081417143345,tensor(0.4995),tensor(0.3203),57361
141,0.07388246258099875,0.09443273954093456,tensor(0.5755),tensor(0.3939),56653
142,0.07379358559846878,0.09388606436550617,tensor(0.5689),tensor(0.3853),58541
143,0.07392070442438126,0.09601861797273159,tensor(0.5603),tensor(0.4069),59249
144,0.07323122546076774,0.0995316207408905,tensor(0.5342),tensor(0.3506),57947
145,0.07168299158414206,0.0939756240695715,tensor(0.5863),tensor(0.3939),57538
146,0.07230631982286771,0.09103516861796379,tensor(0.5755),tensor(0.3766),56889
147,0.07324308132131895,0.09772972017526627,tensor(0.5353),tensor(0.3896),56712
148,0.07159280776977539,0.09128019772469997,tensor(0.5592),tensor(0.3463),57420
149,0.07133415838082631,0.0937982015311718,tensor(0.6004),tensor(0.3723),60290
150,0.07092054784297944,0.0912982951849699,tensor(0.5700),tensor(0.3939),57892
151,0.0734695556263129,0.09425830468535423,tensor(0.5711),tensor(0.3896),58128
152,0.07114490196108818,0.09040318988263607,tensor(0.5863),tensor(0.4069),56889
153,0.07080642978350321,0.09459071047604084,tensor(0.5700),tensor(0.3983),58415
154,0.07162188738584518,0.09377642907202244,tensor(0.5603),tensor(0.3896),57892
155,0.07133286694685619,0.09545700997114182,tensor(0.5646),tensor(0.3680),57243
156,0.07207780530055365,0.09212004393339157,tensor(0.5917),tensor(0.3939),56771
157,0.07079345335563024,0.0952170118689537,tensor(0.5928),tensor(0.3550),57125
158,0.07089651574691137,0.09486599639058113,tensor(0.5320),tensor(0.3766),57239
159,0.07103142887353897,0.09302287176251411,tensor(0.5581),tensor(0.3810),57479
160,0.07173979381720225,0.09618176147341728,tensor(0.5896),tensor(0.4199),57774
161,0.0695587769150734,0.10124431923031807,tensor(0.5331),tensor(0.3723),57597
162,0.07008885790904364,0.09950540401041508,tensor(0.5233),tensor(0.3723),58065
163,0.07118360896905264,0.0975305587053299,tensor(0.5483),tensor(0.3939),58010
164,0.06987846493721009,0.0942804366350174,tensor(0.5917),tensor(0.3636),57420
165,0.07024044121305148,0.099190479144454,tensor(0.5157),tensor(0.3636),57475
166,0.07159268309672674,0.08992785960435867,tensor(0.6124),tensor(0.3723),56948
167,0.0694508026043574,0.10234465450048447,tensor(0.5157),tensor(0.3723),57656
168,0.06969202309846878,0.09584513306617737,tensor(0.5776),tensor(0.3636),57593
169,0.07012299324075381,0.1040108110755682,tensor(0.5288),tensor(0.3680),56653
170,0.06827470362186432,0.0976644828915596,tensor(0.5483),tensor(0.3550),57656
171,0.07064303606748581,0.09627380408346653,tensor(0.5516),tensor(0.3853),58124
172,0.06926581412553787,0.10830889642238617,tensor(0.4810),tensor(0.3506),57475
173,0.07041641001900037,0.09033389762043953,tensor(0.6319),tensor(0.3939),61210
174,0.06979391723871231,0.09244323335587978,tensor(0.6069),tensor(0.3853),57117
175,0.06788854151964188,0.09067417681217194,tensor(0.6417),tensor(0.4069),58419
176,0.06747881223758062,0.09235788695514202,tensor(0.6287),tensor(0.3810),57538
177,0.06828143025437991,0.09270297549664974,tensor(0.6384),tensor(0.3983),57302
178,0.06787137935558955,0.09788741543889046,tensor(0.5505),tensor(0.3896),56417
179,0.06919529015819231,0.09518077969551086,tensor(0.5722),tensor(0.3853),58010
180,0.06764642919103304,0.09719483181834221,tensor(0.5885),tensor(0.3723),57597
181,0.06954275866349538,0.10269897617399693,tensor(0.5353),tensor(0.3723),57302
182,0.06715530753135682,0.09289834462106228,tensor(0.6091),tensor(0.4069),57597
183,0.06871572732925416,0.09621015191078186,tensor(0.5776),tensor(0.3680),57597
184,0.06715589116017023,0.09336773678660393,tensor(0.6298),tensor(0.3810),57066
185,0.06797321910659472,0.1038656197488308,tensor(0.5212),tensor(0.3810),57833
186,0.06836494157711664,0.09428044781088829,tensor(0.5744),tensor(0.3896),56889
187,0.06709050064285596,0.09933122433722019,tensor(0.5570),tensor(0.3680),57888
188,0.06862897078196208,0.0982041247189045,tensor(0.6026),tensor(0.3896),57597
189,0.06707208926479022,0.09469139575958252,tensor(0.5798),tensor(0.3810),57003
190,0.06805922240018844,0.09638533368706703,tensor(0.5939),tensor(0.3983),57715
191,0.06569644759098689,0.09603827260434628,tensor(0.5939),tensor(0.3506),58305
192,0.06542572503288586,0.10052623227238655,tensor(0.5635),tensor(0.3506),57833
193,0.06667450194557507,0.10240046121180058,tensor(0.5483),tensor(0.3723),57420
194,0.06700236747662226,0.10480858758091927,tensor(0.5060),tensor(0.3420),57656
195,0.06760979692141215,0.09616650454699993,tensor(0.6080),tensor(0.3983),57597
196,0.06736590613921484,0.10259556211531162,tensor(0.5635),tensor(0.3506),57597
197,0.06622693364818891,0.09203528985381126,tensor(0.6352),tensor(0.4199),57361
198,0.06535076474150021,0.09704865887761116,tensor(0.6178),tensor(0.3810),57770
199,0.0642573282122612,0.09540821425616741,tensor(0.6211),tensor(0.3853),57951
200,0.06642098600665729,0.09437448903918266,tensor(0.5907),tensor(0.4113),57184
